DateTime,LeftMouseLocation
2026/1/3 5:25:16,mid-sep
2026/1/3 5:25:24,middle
2026/1/3 5:25:24,side
2026/1/3 5:27:01,corridor
2026/1/3 5:27:02,middle
2026/1/3 5:27:03,mid-sep
2026/1/3 5:27:04,middle
2026/1/3 5:27:06,corridor
2026/1/3 5:27:17,side
2026/1/3 5:27:24,corridor
2026/1/3 5:27:25,middle
2026/1/3 5:27:25,mid-sep
2026/1/3 5:27:25,middle
2026/1/3 5:27:26,corridor
2026/1/3 5:27:37,side
2026/1/3 5:27:46,corridor
2026/1/3 5:27:46,middle
2026/1/3 5:27:47,mid-sep
2026/1/3 5:27:48,middle
2026/1/3 5:31:47,mid-sep
2026/1/3 5:32:10,middle
2026/1/3 5:32:11,corridor
2026/1/3 5:32:17,side
2026/1/3 5:37:53,corridor
2026/1/3 5:37:54,middle
2026/1/3 5:37:54,mid-sep
2026/1/3 5:37:55,middle
2026/1/3 5:38:47,corridor
2026/1/3 5:38:57,side
2026/1/3 5:38:58,corridor
2026/1/3 5:38:59,middle
2026/1/3 5:39:01,mid-sep
2026/1/3 5:39:30,middle
2026/1/3 5:39:35,mid-sep
2026/1/3 5:39:49,middle
2026/1/3 5:39:50,corridor
2026/1/3 5:39:52,middle
2026/1/3 5:39:53,mid-sep
2026/1/3 5:40:08,middle
2026/1/3 5:40:09,corridor
2026/1/3 5:40:10,side
2026/1/3 6:00:48,corridor
2026/1/3 6:00:51,middle
2026/1/3 6:00:51,mid-sep
2026/1/3 6:01:42,middle
2026/1/3 6:01:50,mid-sep
2026/1/3 6:01:59,middle
2026/1/3 6:02:00,corridor
2026/1/3 6:02:08,middle
2026/1/3 6:02:09,mid-sep
2026/1/3 6:02:11,middle
2026/1/3 6:05:23,mid-sep
2026/1/3 6:06:20,middle
2026/1/3 6:06:57,corridor
2026/1/3 6:07:00,side
2026/1/3 7:28:42,corridor
2026/1/3 7:28:44,middle
2026/1/3 7:28:44,mid-sep
2026/1/3 7:28:45,middle
2026/1/3 7:32:51,mid-sep
2026/1/3 7:33:05,middle
2026/1/3 7:33:08,corridor
2026/1/3 7:33:14,side
2026/1/3 7:34:08,corridor
2026/1/3 7:34:09,middle
2026/1/3 7:34:09,mid-sep
2026/1/3 7:34:09,middle
2026/1/3 7:35:29,mid-sep
2026/1/3 7:36:11,middle
2026/1/3 7:36:21,mid-sep
2026/1/3 7:36:59,middle
2026/1/3 7:37:03,corridor
2026/1/3 7:37:07,side
2026/1/3 7:41:09,corridor
2026/1/3 7:41:10,middle
2026/1/3 7:41:10,mid-sep
2026/1/3 7:41:10,middle
2026/1/3 7:41:11,corridor
2026/1/3 7:41:11,side
2026/1/3 7:42:00,corridor
2026/1/3 7:42:00,middle
2026/1/3 7:42:01,corridor
2026/1/3 7:42:06,side
2026/1/3 7:43:15,corridor
2026/1/3 7:43:15,middle
2026/1/3 7:43:16,mid-sep
2026/1/3 7:43:19,middle
2026/1/3 7:43:26,mid-sep
2026/1/3 7:44:05,middle
2026/1/3 7:44:16,corridor
2026/1/3 7:44:24,side
2026/1/3 11:22:57,corridor
2026/1/3 11:22:58,middle
2026/1/3 11:22:59,mid-sep
2026/1/3 11:22:59,middle
2026/1/3 11:27:41,mid-sep
2026/1/3 11:27:44,middle
2026/1/3 11:28:04,mid-sep
2026/1/3 11:28:10,middle
2026/1/3 11:28:10,corridor
2026/1/3 11:28:15,side
2026/1/3 11:28:27,corridor
2026/1/3 11:28:29,middle
2026/1/3 11:28:30,mid-sep
2026/1/3 11:28:31,middle
2026/1/3 11:28:38,corridor
2026/1/3 11:28:40,side
2026/1/3 11:29:06,corridor
2026/1/3 11:29:06,middle
2026/1/3 11:29:07,mid-sep
2026/1/3 11:29:08,middle
2026/1/3 11:29:11,mid-sep
2026/1/3 11:29:32,middle
2026/1/3 11:30:24,corridor
2026/1/3 11:30:28,side
2026/1/3 13:12:22,corridor
2026/1/3 13:12:22,middle
2026/1/3 13:12:22,mid-sep
2026/1/3 13:13:24,middle
2026/1/3 13:14:22,mid-sep
2026/1/3 13:14:33,middle
2026/1/3 13:17:05,mid-sep
2026/1/3 13:17:11,middle
2026/1/3 13:17:13,corridor
2026/1/3 13:17:20,side
2026/1/3 14:23:30,corridor
2026/1/3 14:23:30,middle
2026/1/3 14:23:31,mid-sep
2026/1/3 14:23:34,middle
2026/1/3 14:31:04,mid-sep
2026/1/3 14:31:10,middle
2026/1/3 14:31:17,corridor
2026/1/3 14:31:28,side
2026/1/3 14:31:33,corridor
2026/1/3 14:31:33,middle
2026/1/3 14:31:34,mid-sep
2026/1/3 14:31:51,middle
2026/1/3 14:31:52,corridor
2026/1/3 14:31:55,side
2026/1/3 14:41:27,corridor
2026/1/3 14:41:28,middle
2026/1/3 14:41:29,mid-sep
2026/1/3 14:41:42,middle
2026/1/3 14:41:55,mid-sep
2026/1/3 14:42:16,middle
2026/1/3 14:46:20,mid-sep
2026/1/3 14:46:36,middle
2026/1/3 14:46:37,corridor
2026/1/3 14:46:41,side
2026/1/3 14:54:39,corridor
2026/1/3 14:54:40,middle
2026/1/3 14:54:45,mid-sep
2026/1/3 14:54:46,middle
2026/1/3 14:58:18,mid-sep
2026/1/3 14:58:28,middle
2026/1/3 14:58:49,mid-sep
2026/1/3 14:59:02,middle
2026/1/3 14:59:13,mid-sep
2026/1/3 15:00:16,middle
2026/1/3 15:00:19,corridor
2026/1/3 15:00:22,side
2026/1/3 15:01:01,corridor
2026/1/3 15:01:02,middle
2026/1/3 15:01:03,mid-sep
2026/1/3 15:01:04,middle
2026/1/3 15:06:58,mid-sep
2026/1/3 15:07:47,middle
2026/1/3 15:07:48,corridor
2026/1/3 15:07:50,side
2026/1/3 15:08:18,corridor
2026/1/3 15:08:19,middle
2026/1/3 15:08:19,mid-sep
2026/1/3 15:08:23,middle
2026/1/3 15:08:24,corridor
2026/1/3 15:08:27,side
2026/1/3 16:52:14,corridor
2026/1/3 16:52:15,middle
2026/1/3 16:52:15,mid-sep
2026/1/3 16:52:19,middle
2026/1/3 16:52:26,mid-sep
2026/1/3 16:52:30,middle
2026/1/3 16:54:37,corridor
2026/1/3 16:54:42,side
2026/1/3 16:55:28,corridor
2026/1/3 16:55:29,middle
2026/1/3 16:55:29,mid-sep
2026/1/3 16:55:32,middle
2026/1/3 16:55:47,corridor
2026/1/3 16:55:48,side
2026/1/3 16:57:17,corridor
2026/1/3 16:57:17,middle
2026/1/3 16:57:17,mid-sep
2026/1/3 16:57:21,middle
2026/1/3 16:57:51,mid-sep
2026/1/3 16:57:55,middle
2026/1/3 16:58:51,mid-sep
2026/1/3 16:59:53,middle
2026/1/3 17:03:41,mid-sep
2026/1/3 17:03:43,middle
2026/1/3 17:03:44,side
2026/1/3 17:17:39,middle
2026/1/3 17:17:39,mid-sep
2026/1/3 17:17:40,middle
2026/1/3 17:17:44,corridor
2026/1/3 17:18:16,side
2026/1/3 18:51:05,corridor
2026/1/3 18:51:05,middle
2026/1/3 18:51:05,mid-sep
2026/1/3 18:51:20,middle
2026/1/3 18:51:24,corridor
2026/1/3 18:51:28,side
2026/1/3 18:59:34,corridor
2026/1/3 18:59:34,middle
2026/1/3 18:59:34,mid-sep
2026/1/3 18:59:38,mid-sep
2026/1/3 18:59:40,middle
2026/1/3 18:59:40,side
2026/1/3 20:44:21,corridor
2026/1/3 20:44:21,middle
2026/1/3 20:44:21,mid-sep
2026/1/3 20:44:22,middle
2026/1/3 20:44:26,mid-sep
2026/1/3 20:44:32,middle
2026/1/3 20:44:33,side
2026/1/3 21:59:17,corridor
2026/1/3 21:59:18,middle
2026/1/3 21:59:18,mid-sep
2026/1/3 21:59:18,middle
2026/1/3 21:59:18,corridor
2026/1/3 21:59:23,side
2026/1/3 23:48:36,corridor
2026/1/3 23:48:37,middle
2026/1/3 23:48:37,mid-sep
2026/1/3 23:48:58,middle
2026/1/3 23:49:03,corridor
2026/1/3 23:49:07,side
2026/1/3 23:51:26,corridor
2026/1/3 23:51:26,middle
2026/1/3 23:51:26,mid-sep
2026/1/3 23:52:36,middle
2026/1/3 23:52:38,corridor
2026/1/3 23:52:45,side
2026/1/3 23:58:52,middle
2026/1/3 23:58:52,mid-sep
2026/1/3 23:58:54,middle
2026/1/3 23:59:59,middle
